timestamp,timestamp_sample,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_filtered,innovation_variance,test_ratio,test_ratio_filtered,estimator_instance,innovation_rejected,fused
987391606,987198657,987200708,0,-0.20664088,1e-04,-0.00014659762,-0.00051034626,0.000102287806,8.404076e-06,-0.00015267398,0,0,1
987895441,987698786,987700914,0,-0.20656183,1e-04,0.00019352138,-0.00018989076,0.00010219422,1.4658569e-05,-5.705754e-05,0,0,1
988395643,988198884,988201122,0,-0.2065714,1e-04,0.0012112409,0.00038017592,0.0001022149,0.0005741255,0.000128169,0,0,1
988895881,988699034,988701323,0,-0.20657139,1e-04,0.0029667467,0.001542295,0.00010222378,0.0034440462,0.0013357131,0,0,1
989392518,989192439,989201527,0,-0.20654334,1e-04,0.0049551427,0.0031383538,0.000102209204,0.009609091,0.004687245,0,0,1
989892606,989698686,989701729,0,-0.20656228,1e-04,0.007117316,0.0051066377,0.000102171995,0.019831732,0.011497641,0,0,1
990393109,990192085,990201932,0,-0.20654708,1e-04,0.009001821,0.007085363,0.000102162274,0.031727087,0.021130878,0,0,1
990893009,990692461,990702133,0,-0.20657015,1e-04,0.0103491545,0.008788864,0.00010216717,0.041933235,0.03150698,0,0,1
991393252,991199207,991202333,0,-0.2066458,1e-04,0.01095897,0.009966428,0.000102134945,0.047035426,0.039685436,0,0,1
991893409,991693511,991702533,0,-0.20658097,1e-04,0.01118809,0.010664642,0.00010215586,0.049012695,0.04495487,0,0,1
992383651,992192172,992192727,0,-0.20675406,1e-04,0.010786042,0.010910713,0.00010216476,0.045549437,0.046783976,0,0,1
992883808,992692083,992692923,0,-0.20741911,1e-04,0.010191143,0.010561072,0.00010215938,0.040665627,0.043774206,0,0,1
993394120,993199767,993203119,0,-0.22492127,1e-04,0.011752427,0.011039489,0.0001021468,0.05408668,0.047898833,0,0,1
993894447,993699637,993703307,0,-0.3063072,1e-04,0.017545462,0.013171392,0.00010216205,0.12053135,0.06990412,0,0,1
994384491,994192967,994193486,0,-0.40486154,1e-04,0.026526302,0.018989366,0.00010220687,0.27538058,0.15140064,0,0,1
994894760,994698560,994703669,0,-0.49371997,1e-04,0.029534042,0.02537364,0.00010233846,0.3409313,0.2651415,0,0,1
995384765,995192090,995193843,0,-0.61255294,1e-04,0.027908325,0.027591817,0.000102474085,0.30402794,0.3038607,0,0,1
995894984,995698922,995704020,0,-0.75406563,1e-04,0.01960659,0.024436355,0.00010255626,0.14993463,0.23915957,0,0,1
996385267,996192992,996194187,0,-0.8009013,1e-04,0.009222627,0.01758192,0.0001026399,0.03314767,0.13709502,0,0,1
996895315,996699156,996704359,0,-0.8265971,1e-04,-0.0019321442,0.008000053,0.000102623686,0.0014550954,0.053845212,0,0,1
997395546,997198637,997204524,0,-0.7850361,1e-04,-0.010831714,-0.0014068513,0.00010259551,0.04574314,0.0067913984,0,0,1
997895651,997698808,997704686,0,-0.7284919,1e-04,-0.019297421,-0.010548646,0.00010254723,0.14525618,-0.061349157,0,0,1
998385674,998194061,998194842,0,-0.699531,1e-04,-0.025149345,-0.018426683,0.00010242683,0.24700153,-0.15463266,0,0,1
998895979,998698572,998705002,0,-0.67330813,1e-04,-0.030670047,-0.024732547,0.0001023476,0.3676302,-0.2567848,0,0,1
999396054,999198737,999205158,0,-0.66566443,1e-04,-0.03463781,-0.029963367,0.00010226302,0.46929097,-0.36429784,0,0,1
999886194,999692731,999695303,0,-0.6596828,1e-04,-0.03710383,-0.033903737,0.000102184895,0.53890324,-0.45853958,0,0,1
1000386066,1000185740,1000195452,0,-0.65593886,1e-04,-0.04016,-0.036995772,0.00010217303,0.6314096,-0.54144955,0,0,1
1000886199,1000692259,1000695597,0,-0.68460166,1e-04,-0.042754173,-0.040456507,0.000102154896,0.71574426,-0.64575917,0,0,1
1001400283,1001198755,1001205742,0,-0.7182162,1e-04,-0.041502178,-0.041407526,0.00010218458,0.6742429,-0.6734543,0,0,1
1001886484,1001692169,1001695879,0,-0.75166786,1e-04,-0.03992313,-0.041014206,0.00010217459,0.62397367,-0.65948015,0,0,1
1002386620,1002192449,1002196017,0,-0.78988934,1e-04,-0.03771454,-0.039853126,0.00010218863,0.5567691,-0.62254965,0,0,1
1002896795,1002705907,1002706154,0,-0.8312162,1e-04,-0.03487885,-0.037815455,0.00010218477,0.47620958,-0.5612102,0,0,1
1003396880,1003205193,1003206286,0,-0.87453544,1e-04,-0.03336996,-0.03579364,0.00010219375,0.43585998,-0.50304204,0,0,1
1003897018,1003698524,1003706415,0,-0.9191705,1e-04,-0.032095253,-0.033859313,0.000102199614,0.40317383,-0.45031464,0,0,1
1004397408,1004200060,1004206542,0,-0.9640423,1e-04,-0.029727101,-0.031626526,0.00010218285,0.34592912,-0.39340875,0,0,1
1004897343,1004699699,1004706666,0,-1.0096477,1e-04,-0.027850628,-0.029670447,0.00010222694,0.30350414,-0.34627342,0,0,1
1005397391,1005199190,1005206788,0,-1.0545124,1e-04,-0.026174068,-0.027552271,0.00010222848,0.2680591,-0.2988605,0,0,1
1005897623,1005705799,1005706907,0,-1.099131,1e-04,-0.023570538,-0.025693312,0.000102149665,0.21755147,-0.25992,0,0,1
1006397629,1006198619,1006207024,0,-1.1443684,1e-04,-0.023855925,-0.024517963,0.000102219004,0.22270033,-0.23625344,0,0,1
1006897876,1006700020,1006707138,0,-1.1884416,1e-04,-0.02240622,-0.023355639,0.00010221383,0.19646604,-0.21421255,0,0,1
1007397867,1007198897,1007207249,0,-1.2332022,1e-04,-0.020514369,-0.02192858,0.00010218462,0.16473685,-0.18904431,0,0,1
1007898363,1007698912,1007707359,0,-1.233055,1e-04,-0.018355131,-0.019974852,0.00010220426,0.13185784,-0.15741554,0,0,1
1008398109,1008198909,1008207466,0,-1.2344849,1e-04,-0.016130567,-0.018133365,0.00010221476,0.10182293,-0.13007747,0,0,1
1008898194,1008698975,1008707570,0,-1.231629,1e-04,-0.014401913,-0.016137134,0.00010219115,0.08118711,-0.10343905,0,0,1
1009398382,1009205470,1009207672,0,-1.2272637,1e-04,-0.0129807,-0.014419904,0.000102171754,0.065966785,-0.08265842,0,0,1
1009898416,1009706055,1009707772,0,-1.2244831,1e-04,-0.012113571,-0.013265791,0.000102191174,0.0574369,-0.06968024,0,0,1
1010398613,1010205156,1010207869,0,-1.2068877,1e-04,-0.010963321,-0.012036403,0.0001022011,0.047042314,-0.057386935,0,0,1
1010898644,1010698341,1010707964,0,-1.1843437,1e-04,-0.009510636,-0.010872349,0.000102231665,0.035391074,-0.0468661,0,0,1
1011399048,1011199890,1011208057,0,-1.142963,1e-04,-0.009785056,-0.01007323,0.00010222319,0.03746599,-0.040112257,0,0,1
1011898819,1011705929,1011708147,0,-1.0920292,1e-04,-0.010389924,-0.010064618,0.00010217424,0.042261343,-0.039808955,0,0,1
1012388820,1012191921,1012198233,0,-1.0349212,1e-04,-0.0096001625,-0.0099189915,0.00010215971,0.036085896,-0.03860556,0,0,1
1012888905,1012693755,1012698319,0,-0.9751247,1e-04,-0.008920193,-0.009454651,0.00010218595,0.031147074,-0.03510736,0,0,1
1013379015,1013185356,1013188400,0,-0.91683024,1e-04,-0.008289278,-0.008740913,0.00010217519,0.026899729,-0.030116966,0,0,1
1013899139,1013706802,1013708485,0,-0.8557194,1e-04,-0.006600082,-0.007664299,0.00010216618,0.017054992,-0.023400676,0,0,1
1014389268,1014198558,1014198562,0,-0.81390953,1e-04,-0.006103635,-0.0066190683,0.00010216191,0.014586397,-0.017599827,0,0,1
1014899610,1014704895,1014708641,0,-0.8150099,1e-04,-0.004610002,-0.0056924815,0.00010217305,0.008320048,-0.01311642,0,0,1
1015399290,1015199491,1015208716,0,-0.81158626,1e-04,-0.003919363,-0.0046093897,0.00010221015,0.0060116956,-0.008769442,0,0,1
1015879399,1015685969,1015688786,0,-0.8126297,1e-04,-0.003318131,-0.0038271886,0.000102165206,0.0043106624,-0.006067591,0,0,1
1016389460,1016198389,1016198858,0,-0.8164472,1e-04,-0.0021041036,-0.0030358701,0.00010213998,0.0017337978,-0.003899256,0,0,1
1016889655,1016692675,1016698927,0,-0.8193731,1e-04,-0.0016512275,-0.0022797012,0.00010217252,0.0010674307,-0.0022897208,0,0,1
1017389645,1017198516,1017198994,0,-0.8206213,1e-04,-0.0013537407,-0.0017184519,0.000102168495,0.00071748684,-0.0013291092,0,0,1
1017900118,1017704911,1017709060,0,-0.8225264,1e-04,-0.0010104179,-0.0013784845,0.000102252285,0.00039938255,-0.00083744834,0,0,1
1018399902,1018205503,1018209125,0,-0.8280427,1e-04,-0.00055223703,-0.0010837268,0.00010221524,0.00011934257,-0.0005280129,0,0,1
1018899761,1018705023,1018709184,0,-0.84414244,1e-04,-0.0012147427,-0.0008104555,0.0001022037,0.0005775132,-0.00032644527,0,0,1
1019400078,1019205035,1019209243,0,-0.84666324,1e-04,-0.0023108125,-0.0016764472,0.00010220431,0.0020898746,-0.001329525,0,0,1
1019889911,1019698534,1019699300,0,-0.8441558,1e-04,-9.661913e-05,-0.001316328,0.00010217803,3.654506e-06,-0.00090726226,0,0,1
1020393695,1020198315,1020199356,0,-0.8383229,1e-04,0.000857532,-0.00019713333,0.00010218746,0.0002878479,-0.00025515235,0,0,1
1020893943,1020698293,1020699411,0,-0.8345675,1e-04,0.0025342703,0.001116945,0.00010215374,0.002514847,0.000850293,0,0,1
1021400550,1021199769,1021209465,0,-0.8297066,1e-04,0.0047061443,0.0028394856,0.00010220946,0.008667611,0.0040698326,0,0,1
1021900211,1021705024,1021709516,0,-0.82747227,1e-04,0.006230235,0.004593152,0.000102232756,0.015187237,0.009339446,0,0,1
1022390343,1022198346,1022199565,0,-0.82521445,1e-04,0.006589055,0.005757658,0.0001021886,0.016994322,0.013709767,0,0,1
1022900403,1022704784,1022709614,0,-0.82346195,1e-04,0.0075425506,0.006589764,0.0001022319,0.022259226,0.017439852,0,0,1
1023390253,1023192946,1023199659,0,-0.82051754,1e-04,0.0077894926,0.0072921603,0.000102192236,0.023749826,0.021106226,0,0,1
1023890296,1023698127,1023699704,0,-0.8174874,1e-04,0.0079395175,0.0077586863,0.00010216522,0.024679998,0.023725387,0,0,1
1024390353,1024198064,1024199747,0,-0.8131897,1e-04,0.008392811,0.008053942,0.00010218317,0.027573729,0.025479537,0,0,1
1024890441,1024691746,1024699789,0,-0.8121365,1e-04,0.008090556,0.00818005,0.00010223069,0.025611522,0.026229672,0,0,1
1025390627,1025191976,1025199829,0,-0.8115576,1e-04,0.007899284,0.008019656,0.000102182355,0.024426406,0.025196778,0,0,1
1025890671,1025699218,1025699868,0,-0.81095254,1e-04,0.007649958,0.007885906,0.00010213199,0.022920089,0.024361847,0,0,1
1026390466,1026191398,1026199905,0,-0.8107812,1e-04,0.008453429,0.008105506,0.00010221009,0.027966108,0.025746765,0,0,1
1026890716,1026699064,1026699941,0,-0.81099963,1e-04,0.008291066,0.008321028,0.000102180864,0.026909841,0.02712693,0,0,1
1027390553,1027197940,1027199975,0,-0.8120874,1e-04,0.008502364,0.008405447,0.00010219055,0.028296234,0.027666185,0,0,1
1027890600,1027691511,1027700008,0,-0.8149801,1e-04,0.008289933,0.008322434,0.00010220022,0.026897395,0.027118592,0,0,1
1028390657,1028198130,1028200039,0,-0.8176195,1e-04,0.007891715,0.0082096765,0.000102171885,0.02438211,0.026394326,0,0,1
1028890932,1028699146,1028700070,0,-0.8181042,1e-04,0.006763339,0.007725046,0.000102154125,0.01791127,0.023449399,0,0,1
1029400654,1029205502,1029210099,0,-0.8171118,1e-04,0.006271422,0.007004767,0.00010214371,0.015402116,0.019382708,0,0,1
1029900842,1029704877,1029710126,0,-0.8155209,1e-04,0.005682051,0.0062933564,0.00010219324,0.012637119,0.015695803,0,0,1
1030390974,1030191345,1030200151,0,-0.81266356,1e-04,0.0045219064,0.0054896683,0.000102207756,0.008002382,0.012057304,0,0,1
1030890777,1030691263,1030700176,0,-0.81169343,1e-04,0.0039473176,0.004674102,0.00010217915,0.0060996073,0.008810892,0,0,1
1031390792,1031199081,1031200199,0,-0.811017,1e-04,0.0027227402,0.0037743067,0.00010216568,0.0029024675,0.0058891685,0,0,1
1031890847,1031692292,1031700230,0,-0.81215453,1e-04,0.002614677,0.0030903355,0.000102159844,0.0026767994,0.0039711283,0,0,1
1032391066,1032198391,1032200242,0,-0.81368065,1e-04,0.0028118491,0.0028931103,0.000102151986,0.0030959733,0.003373005,0,0,1
1032900865,1032704698,1032710262,0,-0.81388545,1e-04,0.0026682615,0.0028521142,0.000102173675,0.0027872617,0.0032229782,0,0,1
1033390896,1033199103,1033200279,0,-0.8133285,1e-04,0.0022458434,0.0025964626,0.00010216315,0.0019748071,0.0026732758,0,0,1
1033894627,1033697710,1033700297,0,-0.8130149,1e-04,0.0021795034,0.002374411,0.00010215676,0.001859979,0.0022343898,0,0,1
1034394855,1034197932,1034200312,0,-0.8138882,1e-04,0.00186795,0.0022198595,0.000102143385,0.0013664075,0.0019570566,0,0,1
1034894668,1034691042,1034700327,0,-0.8151416,1e-04,0.0014435053,0.001821822,0.00010219887,0.00081555016,0.0013532175,0,0,1
1035390986,1035198837,1035200341,0,-0.81797755,1e-04,0.0015686154,0.0015418723,0.00010216379,0.00096337637,0.00097086636,0,0,1
1035900967,1035704253,1035710353,0,-0.8232494,1e-04,0.0022822618,0.0018019994,0.00010218594,0.0020389182,0.0013123184,0,0,1
1036400994,1036204224,1036210365,0,-0.826866,1e-04,0.002249062,0.002095492,0.00010219601,0.0019798349,0.0017571262,0,0,1
1036890930,1036698038,1036700375,0,-0.8286708,1e-04,0.0021782517,0.0021333382,0.000102142934,0.0018580945,0.0017973131,0,0,1
1037391146,1037190943,1037200384,0,-0.82798636,1e-04,0.0026549697,0.0024292145,0.00010217732,0.0027594634,0.0023426053,0,0,1
1037890941,1037690806,1037700393,0,-0.8251873,1e-04,0.0031698942,0.0027278147,0.00010220128,0.0039327214,0.0029509754,0,0,1
1038390944,1038190748,1038200400,0,-0.82355523,1e-04,0.0040225387,0.0033470478,0.0001022082,0.0063324925,0.0045071514,0,0,1
1038890985,1038690724,1038700406,0,-0.8358039,1e-04,0.0024358034,0.003660868,0.0001021868,0.0023224675,0.0053514396,0,0,1
1039391266,1039191457,1039200411,0,-0.98098314,1e-04,0.0041754246,0.0035834794,0.00010222203,0.00682208,0.0053491346,0,0,1
1039891207,1039698931,1039700415,0,-1.002158,1e-04,0.0055601,0.004524408,0.00010220702,0.012098862,0.008363989,0,0,1
1040390969,1040198284,1040200418,0,-1.0031707,1e-04,0.0077236295,0.006019329,0.00010219839,0.02334849,0.014928761,0,0,1
1040891224,1040691834,1040700421,0,-1.0011225,1e-04,0.008032203,0.0073156473,0.0001022006,0.025250841,0.0216337,0,0,1
1041390994,1041190687,1041200422,0,-0.99778616,1e-04,0.00779438,0.0075019184,0.0001022001,0.023777809,0.022296408,0,0,1
1041891036,1041691797,1041700422,0,-0.9971186,1e-04,0.007998645,0.0076971417,0.00010221159,0.0250376,0.02330431,0,0,1
1042391023,1042191642,1042200422,0,-0.99817055,1e-04,0.00778991,0.007809136,0.00010221497,0.023747087,0.023915907,0,0,1
1042891274,1042691493,1042700420,0,-0.9990109,1e-04,0.007990181,0.00778939,0.00010222836,0.024980543,0.023769224,0,0,1
1043400970,1043203992,1043210418,0,-0.9989281,1e-04,0.00853008,0.008108506,0.00010221215,0.028474998,0.02577349,0,0,1
1043891011,1043698043,1043700415,0,-0.99990183,1e-04,0.00913465,0.0086502535,0.00010220632,0.03265623,0.029372144,0,0,1
1044391201,1044197158,1044200411,0,-1.0000716,1e-04,0.009047985,0.008929497,0.000102239945,0.032028984,0.031256314,0,0,1
1044891014,1044690804,1044700406,0,-0.99923795,1e-04,0.008590221,0.008861486,0.00010221532,0.02887704,0.030759647,0,0,1
1045390988,1045191701,1045200400,0,-0.9979181,1e-04,0.008419156,0.008657029,0.000102175836,0.0277491,0.029360496,0,0,1
1045891059,1045697387,1045700393,0,-0.99737555,1e-04,0.00836575,0.008496744,0.00010215794,0.027402973,0.028284319,0,0,1
1046391247,1046197736,1046200385,0,-0.99740124,1e-04,0.008199692,0.008360554,0.00010215155,0.026327526,0.027379379,0,0,1
1046891204,1046697068,1046700377,0,-0.998931,1e-04,0.009090304,0.008587172,0.00010215728,0.032355454,0.028900882,0,0,1
1047391157,1047190463,1047200368,0,-1.0010554,1e-04,0.009633005,0.009102766,0.00010222648,0.036309488,0.032515317,0,0,1
1047894675,1047697912,1047700358,0,-1.0019153,1e-04,0.008760154,0.008995412,0.000102191814,0.030037751,0.031713422,0,0,1
1048390956,1048190521,1048200347,0,-1.0028279,1e-04,0.00801903,0.008561228,0.00010219887,0.025168514,0.028758975,0,0,1
1048890907,1048690434,1048700336,0,-1.0008613,1e-04,0.0070436597,0.007815872,0.000102209306,0.019416291,0.024086844,0,0,1
1049391005,1049190548,1049200323,0,-1.0734105,1e-04,0.008455038,0.009171671,0.000102201135,0.027979206,0.033637896,0,0,1
