timestamp,timestamp_sample,time_last_fuse,observation[0],observation[1],device_id,observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_filtered[0],innovation_filtered[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],test_ratio_filtered[0],test_ratio_filtered[1],estimator_instance,innovation_rejected,fused
111181987,110982508,110984483,0.0022516706958413124,-0.13625191152095795,0,1e-04,1e-04,-0.00034986332,0.0003710389,-0.00019085011,-2.2823166e-05,0.000107128646,0.000107128624,4.5703684e-05,5.1403582e-05,-2.60001e-05,-2.4138255e-06,1,0,1
111696589,111495809,111499006,0.002286691451445222,-0.1362508088350296,0,1e-04,1e-04,-0.00045572047,0.0003414005,-0.00038088963,0.00022789178,0.000106683096,0.00010668309,7.786843e-05,4.3701137e-05,-6.733924e-05,3.2067448e-05,1,0,1
112193070,111989177,111991007,0.0022662270348519087,-0.13628050684928894,0,1e-04,1e-04,3.082212e-05,0.00038529932,-0.00027859604,0.00032762627,0.0001070452,0.00010704521,3.5499139e-07,5.547397e-05,-4.061834e-05,4.763304e-05,1,0,1
112684864,112482253,112491944,0.0022472627460956573,-0.1362808644771576,0,1e-04,1e-04,0.00036157528,0.0003901869,8.862029e-05,0.00038275056,0.000107333035,0.000107333064,4.872188e-05,5.6737714e-05,8.984503e-06,5.85387e-05,1,0,1
113186163,112982370,112988413,0.002242456888779998,-0.13625465333461761,0,1e-04,1e-04,0.0001317081,-8.08388e-05,0.00010692021,0.000205606,0.00010674929,0.000106749256,6.5000995e-06,2.4486958e-06,8.456152e-06,2.8486604e-05,1,0,1
113692885,113489303,113495458,0.0022432729601860046,-0.13622526824474335,0,1e-04,1e-04,0.00014277315,-0.00022250414,0.00014952548,-7.789134e-06,0.00010687731,0.00010687728,7.628999e-06,1.8528948e-05,1.0555703e-05,5.663382e-06,1,0,1
114182077,113982223,113984403,0.0023244372569024563,-0.136280357837677,0,1e-04,1e-04,-0.00019397051,-8.8870525e-05,5.7492278e-05,-0.000109736524,0.00010735715,0.000107357184,1.4018465e-05,2.942689e-06,3.7193515e-06,-5.8470246e-06,1,0,1
114676891,114482313,114486843,0.0022747167386114597,-0.13623866438865662,0,1e-04,1e-04,-7.614284e-05,-0.00017566979,-0.00010031396,-0.00012311303,0.00010709584,0.00010709587,2.1654369e-06,1.15260755e-05,-8.564857e-06,-6.4478927e-06,1,0,1
115190044,114988907,114992382,0.002230696612969041,-0.13613851368427277,0,1e-04,1e-04,0.00027873064,-0.00012889504,8.4061154e-05,-0.00016472039,0.00010703058,0.00010703062,2.9034982e-05,6.209039e-06,8.094439e-06,-1.1289148e-05,1,0,1
115697131,115496390,115500838,0.0021104910410940647,-0.13575637340545654,0,1e-04,1e-04,0.000257347,-0.0009405762,0.00019057385,-0.0004056149,0.00010718729,0.00010718727,2.4714678e-05,0.00033014503,1.9408504e-05,-8.877552e-05,1,0,1
116196587,115995522,116007877,0.001830762019380927,-0.1339213103055954,0,1e-04,1e-04,0.0003304421,-0.0022064745,0.00024586453,-0.00121598,0.00010747652,0.00010747666,4.0638453e-05,0.0018119393,2.5932928e-05,-0.0007393229,1,0,1
116693404,116495635,116499773,0.001307918457314372,-0.12617717683315277,0,1e-04,1e-04,0.00060270017,-0.0016999245,0.00013907194,-0.0019953793,0.00010721321,0.00010721301,0.00013552341,0.0010781316,1.9176297e-05,-0.0017202875,1,0,1
117195254,116989219,116990201,0.0015488696517422795,-0.1253940910100937,0,1e-04,1e-04,0.00035586942,0.00086347014,0.0003521977,-0.0007539267,0.0001071778,0.00010717778,4.7264653e-05,0.00027825942,8.1734106e-05,-0.0006670334,1,0,1
117693229,117502325,117503185,-0.0026390061248093843,-0.07622528076171875,0,1e-04,1e-04,-0.0014117726,0.00083691627,-6.2285494e-06,0.0011812631,0.00010728269,0.00010721819,0.00074312143,0.00026130967,-6.058404e-05,0.0011736247,1,0,1
118195816,117989600,117992097,-0.01871863380074501,0.01908629760146141,0,1e-04,1e-04,-0.00028646365,-0.0006495733,-0.00096990156,0.0006130462,0.00010674329,0.00010673873,3.0750944e-05,0.00015812271,-0.0006644136,0.0005313144,1,0,1
118688098,118488933,118494546,-0.037689533084630966,0.04974737390875816,0,1e-04,1e-04,0.003007125,-0.0019466206,0.0010572805,-0.0012719686,0.00010739625,0.00010725884,0.003368014,0.0014131542,0.0011610485,-0.0012457347,1,0,1
119185731,118982178,118987969,-0.06466882675886154,0.0794953852891922,0,1e-04,1e-04,0.00038518012,0.0010369197,0.0013179373,-0.0003325632,0.00010691355,0.0001069085,5.550792e-05,0.00040228886,0.0010685294,-0.00043682594,1,0,1
119697277,119497279,119499443,-0.08289428055286407,0.11105377972126007,0,1e-04,1e-04,-0.0011485815,0.0011117607,7.879064e-05,0.0006662945,0.0001067536,0.00010674678,0.000494312,0.00046315664,0.00025387213,0.00021894842,1,0,1
120193667,119995500,119997376,-0.08451517671346664,0.12426920235157013,0,1e-04,1e-04,-0.0003746897,0.00054640323,-0.0002622011,0.000807547,0.00010748082,0.00010748189,5.2248346e-05,0.00011110951,3.4592005e-05,0.0002803032,1,0,1
120677973,120468794,120478761,-0.07854233682155609,0.12301598489284515,0,1e-04,1e-04,6.159395e-05,0.00014344603,-0.00017191228,0.0005216789,0.00010731792,0.00010731809,1.414047e-06,7.669449e-06,9.311345e-06,0.0001409786,1,0,1
121178835,120982167,120982708,-0.06964167952537537,0.11530113965272903,0,1e-04,1e-04,-5.479157e-05,-7.6167285e-05,1.8637651e-05,0.00018759111,0.000106848354,0.00010685056,1.1238792e-06,2.1718017e-06,9.980659e-06,5.1122748e-05,1,0,1
121687467,121482340,121489662,-0.06167016178369522,0.10592478513717651,0,1e-04,1e-04,-0.00054848567,6.569922e-05,-0.00026970834,1.4602125e-05,0.00010722661,0.0001072258,0.000112224574,1.6102047e-06,-4.672327e-05,1.33593085e-05,1,0,1
122192867,121988565,121989092,-0.05163998529314995,0.09555346518754959,0,1e-04,1e-04,-0.0002783537,0.00043591112,-0.00037310066,0.00016347377,0.000106859596,0.00010685806,2.9002833e-05,7.112931e-05,-7.241671e-05,2.2024718e-05,1,0,1
122690715,122488927,122490025,-0.04511662945151329,0.08315764367580414,0,1e-04,1e-04,-0.00010462478,-0.00021848083,-6.8424524e-05,0.00014092165,0.00010705932,0.000107059,4.089824e-06,1.7834604e-05,-2.035092e-05,1.7032498e-05,1,0,1
123196208,122995314,122995513,-0.044697802513837814,0.07141935080289841,0,1e-04,1e-04,0.0002497807,-0.00024183095,0.00024207513,-0.0002783114,0.00010656103,0.00010656029,2.3419596e-05,2.1952721e-05,4.048664e-05,-6.2790416e-05,1,0,1
123694223,123501934,123503919,-0.044862113893032074,0.06231721490621567,0,1e-04,1e-04,-0.0002944246,0.00032845885,2.017895e-05,-0.0001024771,0.00010689138,0.00010689034,3.2438853e-05,4.03723e-05,1.05993495e-05,-2.3882092e-05,1,0,1
124192110,123988987,123995863,-0.04291098192334175,0.05249820277094841,0,1e-04,1e-04,0.0003917925,0.00030636415,9.03589e-05,0.00013738334,0.00010686867,0.000106868974,5.7454206e-05,3.513049e-05,1.44638825e-05,1.1527583e-05,1,0,1
124686930,124488714,124489221,-0.041985876858234406,0.042839910835027695,0,1e-04,1e-04,0.00031097233,0.00026765838,0.00016920757,0.00023968551,0.00010690181,0.00010690162,3.6184156e-05,2.6806334e-05,1.9662511e-05,2.7530326e-05,1,0,1
125186304,124995461,124996206,-0.041610121726989746,0.03574554994702339,0,1e-04,1e-04,3.2655895e-05,-0.00022342801,0.00021111623,2.828472e-05,0.00010702328,0.000107023356,3.9857022e-07,1.8657638e-05,2.8719194e-05,6.148705e-06,1,0,1
125694892,125495257,125501594,-0.04154442995786667,0.031758349388837814,0,1e-04,1e-04,-0.00010374561,-0.00037257373,2.9155099e-05,-0.00018986258,0.000107648266,0.0001076483,3.9993774e-06,5.157952e-05,6.855028e-06,-2.3099434e-05,1,0,1
126197281,125995276,126004062,-0.040611088275909424,0.029203640297055244,0,1e-04,1e-04,-0.00017885119,0.00021331757,-0.00012504339,-0.00013703133,0.000107522326,0.000107522195,1.1899945e-05,1.6928368e-05,-1.4507321e-05,-1.7684435e-05,1,0,1
126678606,126482217,126483874,-0.04065670445561409,0.02689637430012226,0,1e-04,1e-04,0.00025599822,0.000666203,7.101953e-05,0.00023896465,0.00010701632,0.00010701643,2.4495363e-05,0.00016589093,1.03382845e-05,4.8311573e-05,1,0,1
127188517,126988744,126990806,-0.04134335741400719,0.024398693814873695,0,1e-04,1e-04,0.00024927035,0.0003058333,0.00016826871,0.0005782484,0.0001070995,0.00010709963,2.3206721e-05,3.4933455e-05,1.9563997e-05,0.0003274472,1,0,1
127690993,127495616,127497737,-0.04139943793416023,0.02149517647922039,0,1e-04,1e-04,0.00028432533,0.00024440326,0.00024280764,0.00041734896,0.00010697847,0.000106978376,3.0226975e-05,2.2334589e-05,3.0590603e-05,0.00015095319,1,0,1
128191830,127988989,127992632,-0.04059647396206856,0.02121797204017639,0,1e-04,1e-04,-2.456829e-05,-0.00038743578,8.7073255e-05,7.529508e-05,0.00010724611,0.000107246095,2.2512737e-07,5.598581e-05,1.3089194e-05,4.7360874e-05,1,0,1
128682317,128488721,128489030,-0.04021583870053291,0.027133869007229805,0,1e-04,1e-04,-0.00017503276,-0.00086270086,-0.00016968665,-0.00023236855,0.000107033644,0.00010703354,1.1449285e-05,0.00027813815,-2.2753342e-05,-3.0220219e-05,1,0,1
129187741,128988683,128992948,-0.03041963465511799,0.05892960727214813,0,1e-04,1e-04,-0.00066018477,0.00039950013,-0.00037273616,-0.00011183519,0.00010684445,0.00010683504,0.00016316952,5.975581e-05,-7.518248e-05,-1.6048723e-05,1,0,1
129684078,129475342,129483326,-0.007456721737980843,0.1079719141125679,0,1e-04,1e-04,-0.0002824501,0.00017827749,-0.00033482892,0.0005546015,0.00010715396,0.000107155785,2.9780726e-05,1.1864171e-05,-6.3426356e-05,0.000255074,1,0,1
130186541,129981870,129988746,-0.0031010701786726713,0.12677493691444397,0,1e-04,1e-04,0.0015099151,-0.0017270595,0.000552028,-0.0004343155,0.00010776565,0.00010772787,0.00084622274,0.001107507,0.00031624193,-0.0002381427,1,0,1
130688902,130489368,130491157,-0.015744240954518318,0.13407109677791595,0,1e-04,1e-04,0.00096004456,-6.224215e-05,0.0008537306,-0.00080561615,0.00010740846,0.00010740833,0.00034324508,1.4427504e-06,0.00041169947,-0.00038939394,1,0,1
131185644,130988615,130992061,-0.018154997378587723,0.13682131469249725,0,1e-04,1e-04,0.00017141923,0.000582248,0.00030656368,-8.291931e-05,0.000108126005,0.0001081302,1.0870485e-05,0.00012540907,0.00015376916,-8.580846e-05,1,0,1
131678663,131481938,131483939,-0.010527364909648895,0.12978403270244598,0,1e-04,1e-04,-0.00025967415,0.0008584559,-0.00012320274,0.00048282894,0.00010728034,0.000107281936,2.5141855e-05,0.00027477002,-1.0580699e-05,0.00014533337,1,0,1
132194653,131988510,131993867,-0.0010960253421217203,0.12313912808895111,0,1e-04,1e-04,-0.0016197986,0.00021803379,-0.0009012077,0.00078319147,0.00011110939,0.00011110299,0.00094456377,1.7115195e-05,-0.00045786324,0.0002905736,1,0,1
132659564,132461960,132466188,0.0017389613203704357,0.12109442055225372,0,1e-04,1e-04,-8.3787716e-05,0.00014587492,-0.00077113806,0.00044045318,0.00011058686,0.000110586276,2.5393185e-06,7.696974e-06,-0.0003344413,0.00014359219,1,0,1
133186010,132981664,132988145,-0.001035531866364181,0.1246715560555458,0,1e-04,1e-04,-0.0009722166,-0.00012920797,-0.00071157765,9.490365e-05,0.00010993452,0.000109936096,0.0003439157,6.0743287e-06,-0.00024756647,3.7918697e-05,1,0,1
133689830,133481464,133487584,-0.007041885517537594,0.12679903209209442,0,1e-04,1e-04,-0.00042110635,7.8216195e-05,-0.00045581206,-4.930071e-05,0.000108301036,0.00010829995,6.549543e-05,2.2595661e-06,-0.0001344152,3.498346e-06,1,0,1
134192228,133981635,133991489,-0.012553397566080093,0.12539348006248474,0,1e-04,1e-04,0.00021989085,9.812415e-05,-0.00020720503,-4.3250162e-05,0.000107381326,0.00010738122,1.801132e-05,3.5866042e-06,-5.7971418e-05,-3.403929e-06,1,0,1
134679836,134481983,134483313,-0.014610416255891323,0.12612201273441315,0,1e-04,1e-04,0.00091531035,0.00036977232,0.00030122852,-0.0001389073,0.00010748703,0.00010748771,0.00031177455,5.088268e-05,0.00010048014,-2.2979722e-05,1,0,1
135188014,134988555,134994736,-0.017748478800058365,0.12979236245155334,0,1e-04,1e-04,0.0010726526,0.00039571524,0.0005319809,9.937916e-05,0.000107889406,0.00010788924,0.00042657892,5.8056037e-05,0.00016639993,2.0363888e-05,1,0,1
135646828,135448541,135453511,-0.01974710449576378,0.12781518697738647,0,1e-04,1e-04,-8.777715e-05,0.00016529858,0.000496755,6.276764e-05,0.00010769529,0.00010769534,2.8617142e-06,1.01484875e-05,0.00014265535,1.4032588e-05,1,0,1
136179233,135976920,135981477,-0.01869463361799717,0.12518620491027832,0,1e-04,1e-04,0.00019475631,0.0003219247,0.00010886738,0.00011342183,0.000107286025,0.000107286294,1.4141645e-05,3.863886e-05,3.1166044e-05,2.145356e-05,1,0,1
136683142,136475007,136476350,-0.007846075110137463,0.11713074892759323,0,1e-04,1e-04,-0.00040436722,0.0010617375,-0.00011150459,0.00058787083,0.00010801676,0.00010801168,6.055092e-05,0.0004174684,-3.430523e-05,0.00022021304,1,0,1
137177999,136981707,136984804,0.026789449155330658,0.09599831700325012,0,1e-04,1e-04,0.0006760638,0.0006665811,0.000370425,0.000547539,0.000107137224,0.00010713886,0.00017064557,0.00016588952,0.00016684218,0.00015753039,1,0,1
137692571,137488257,137493165,0.03234424069523811,0.09323279559612274,0,1e-04,1e-04,0.00069288537,-0.0015703142,0.0003928865,-0.00028871876,0.000106786305,0.00010679794,0.0001798321,0.0009235709,0.00012273494,-0.00017178297,1,0,1
138195175,137994903,137997058,0.016714738681912422,0.09910792857408524,0,1e-04,1e-04,6.597489e-06,-0.0016256347,-0.0001463535,-0.0011036638,0.00010671992,0.00010672688,1.6314429e-08,0.000990449,-3.7371257e-05,-0.00067747897,1,0,1
138695649,138501736,138502453,0.01459247525781393,0.10079653561115265,0,1e-04,1e-04,-7.5349584e-05,0.0004286021,6.519005e-05,-0.00034706085,0.00010670574,0.0001067149,2.1283054e-06,6.885627e-05,2.0707974e-05,-0.00024718602,1,0,1
139190513,138988372,138992852,0.017081186175346375,0.0922677144408226,0,1e-04,1e-04,0.00016597472,0.0005315766,0.00030578446,0.0005362553,0.00010675477,0.00010675715,1.0321828e-05,0.00010587531,0.00010017799,0.0001922969,1,0,1
139692956,139488053,139495190,0.013434291817247868,0.08255679160356522,0,1e-04,1e-04,-0.00027206726,-0.00034230947,0.00013850366,0.00028195363,0.000107110456,0.00010711115,2.7642714e-05,4.3758573e-05,4.3972104e-05,9.5242474e-05,1,0,1
140189319,139988135,139996071,0.012409201823174953,0.08205685764551163,0,1e-04,1e-04,-0.00034456607,-0.00014660507,-0.00010578173,9.564955e-05,0.00010692877,0.00010692541,4.4413035e-05,8.04039e-06,-1.2855624e-05,3.3318098e-05,1,0,1
140681117,140481649,140483410,0.017682066187262535,0.08733971416950226,0,1e-04,1e-04,0.0005607419,-0.0002867058,3.4479974e-05,0.00011320097,0.00010734075,0.00010734046,0.00011717133,3.0631585e-05,1.41929695e-05,2.6776768e-05,1,0,1
141186626,140988259,140988799,0.0192519910633564,0.08781564235687256,0,1e-04,1e-04,0.00028707832,-0.0009957999,0.00015545414,-0.00030888178,0.000106873376,0.00010687195,3.0845462e-05,0.00037114226,3.9172835e-05,-8.431933e-05,1,0,1
141684650,141489829,141491178,0.014946607872843742,0.08936590701341629,0,1e-04,1e-04,-0.0003223857,-0.00035209954,-7.254252e-05,-0.00033757353,0.000107265296,0.00010726613,3.8757193e-05,4.623047e-05,-1.4040705e-05,-8.171406e-05,1,0,1
142186855,141988261,141989044,0.01486535370349884,0.08900497108697891,0,1e-04,1e-04,0.00021289848,0.0008229986,8.882815e-05,0.00023962953,0.000107375774,0.00010737622,1.6884913e-05,0.00025231906,2.9488821e-05,7.336884e-05,1,0,1
142690682,142488380,142488413,0.016235632821917534,0.08373958617448807,0,1e-04,1e-04,-0.00073579047,0.0007248074,2.428768e-06,0.0007433387,0.00010732324,0.00010732349,0.00020177834,0.00019579897,7.1137747e-06,0.0002995704,1,0,1
143187092,142988270,142993843,0.012741336598992348,0.07680899649858475,0,1e-04,1e-04,0.00051369984,0.0005084276,0.00030242922,0.0007910015,0.00010716996,0.00010716987,9.8493096e-05,9.648183e-05,0.00010080514,0.00028573337,1,0,1
143695432,143501248,143502190,0.011072073131799698,0.07751628756523132,0,1e-04,1e-04,-0.0006196946,-1.0281801e-06,8.533648e-05,0.0003095162,0.00010714118,0.00010714005,0.00014337021,3.9468132e-10,3.6091507e-05,0.000111651345,1,0,1
144184316,143988461,143991027,0.013213464990258217,0.08565258979797363,0,1e-04,1e-04,-0.00054530334,-0.0007431656,-3.0007623e-06,0.00010774929,0.0001072693,0.00010726928,0.000110881956,0.00020594717,8.753171e-06,3.9417893e-05,1,0,1
144692950,144494670,144499416,0.014435443095862865,0.08982127159833908,0,1e-04,1e-04,0.00085146725,-0.0010628849,0.0003141007,-0.00037460914,0.0001077804,0.00010777827,0.00026906433,0.00041927723,9.964828e-05,-0.0001049424,1,0,1
145195024,144994929,145001833,0.009723758324980736,0.0915515199303627,0,1e-04,1e-04,0.00034620613,-0.00077712536,0.0006064342,-0.000465929,0.00010752545,0.00010752537,4.4588025e-05,0.00022466283,0.00020856026,-0.000115569484,1,0,1
145679385,145481222,145486110,0.00671307323500514,0.09243670105934143,0,1e-04,1e-04,7.312372e-05,-0.0004492849,0.00033972462,-0.00028221082,0.0001073898,0.000107389875,1.9916524e-06,7.518658e-05,0.000103652725,-6.2450985e-05,1,0,1
146181970,145981491,145983967,0.011148151941597462,0.09006963670253754,0,1e-04,1e-04,-0.00032829214,0.0003605038,4.597339e-05,9.5572526e-05,0.00010747996,0.000107480795,4.0110073e-05,4.836696e-05,2.3542507e-05,2.2885657e-05,1,0,1
146694711,146487913,146492352,0.060607828199863434,0.10762855410575867,0,1e-04,1e-04,-0.0017582066,0.0004028529,-0.00150613,-0.00019718638,0.000106956955,0.00010699266,0.0011560877,6.067349e-05,-0.0025495947,-0.00015358825,1,0,1
147175879,146981273,146982687,0.3546487092971802,0.2841639220714569,0,1e-04,1e-04,-0.034784257,0.009015411,-0.0011229344,0.0051112324,0.00010798572,0.0001079576,0.4481869,0.030114653,-0.012018781,0.018240768,1,0,1
147694880,147494469,147498638,0.5134784579277039,0.468254029750824,0,1e-04,1e-04,-0.0016565919,-0.0055830777,-0.0016002584,0.002143113,0.00011107892,0.000111289846,0.0009882331,0.01120345,-0.0058002165,0.009923619,1,0,1
148182538,147974798,147984414,0.5164202451705933,0.5569571256637573,0,1e-04,1e-04,0.0012414455,-0.00632149,-0.00028458776,-0.0037996732,0.00010769945,0.00010797798,0.0005724029,0.014803474,-0.0021205228,-0.009384523,1,0,1
148693529,148487884,148492796,0.4844154715538025,0.6251375079154968,0,1e-04,1e-04,0.0028774142,0.0006143451,0.0012563536,-0.0027709426,0.00010692719,0.00010691277,0.0030972522,0.00014120666,0.00036550214,-0.0057234205,1,0,1
149183909,148981247,148984632,0.48380276560783386,0.6238265633583069,0,1e-04,1e-04,0.003095895,0.002748251,0.0021294963,0.0002504714,0.000106797735,0.00010695714,0.0035898013,0.0028246394,0.0018120615,-0.001110051,1,0,1
149692553,149494944,149499075,0.49552851915359497,0.5789244174957275,0,1e-04,1e-04,-0.00047776103,0.0015842915,0.0011983324,0.001176224,0.00010720164,0.000107232845,8.51687e-05,0.0009362726,0.0010466703,0.0003095182,1,0,1
150193158,149987769,149993871,0.509061336517334,0.5607279539108276,0,1e-04,1e-04,-0.0018531084,0.0004184246,-0.0008448218,0.0010818687,0.00010682526,0.00010676283,0.0012858423,6.5595545e-05,-0.0006514105,0.00043324556,1,0,1
150695565,150494727,150497738,0.531538188457489,0.5732023119926453,0,1e-04,1e-04,-0.00053042173,-0.00066941977,-0.0012541531,0.00018101367,0.00010696481,0.000106948304,0.00010521113,0.00016760352,-0.00082417426,9.579627e-05,1,0,1
151182879,150981288,150989570,0.5384805202484131,0.5878170728683472,0,1e-04,1e-04,0.00017529726,-0.00067567825,-0.00046077438,-0.0005915204,0.00010706266,0.000107067855,1.1480802e-05,0.00017056141,-0.00031070373,-0.0002535278,1,0,1
151694273,151494693,151496443,0.5225282907485962,0.5954850912094116,0,1e-04,1e-04,0.0012530684,0.00042051077,0.00024886106,-0.0006600949,0.00010689171,0.00010688396,0.00058757805,6.617618e-05,2.3067281e-05,-0.00024986488,1,0,1
152189026,151994567,151995839,0.5090059638023376,0.5932311415672302,0,1e-04,1e-04,0.0009353757,0.00079870224,0.0006846264,-0.0001815824,0.00010690361,0.00010690337,0.00032737068,0.0002386923,0.00026553296,-7.493674e-05,1,0,1
152685458,152483025,152489128,0.5078691244125366,0.5876107811927795,0,1e-04,1e-04,-0.0003002882,0.0011530519,0.00065178017,0.00039610526,0.00010710635,0.00010711191,3.367606e-05,0.00049650075,0.00023152489,0.00011882724,1,0,1
153180229,152988021,152989981,0.5114514827728271,0.5824560523033142,0,1e-04,1e-04,-0.0012242198,-9.4890594e-05,-1.6629833e-06,0.0006500859,0.00010697364,0.00010697302,0.000560405,3.3669141e-06,5.6179865e-06,0.0002459545,1,0,1
